,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,g_mag_error,distance_pc,labels,is_core
91,1636148068921376768,b'Gaia DR3 3326739937858049024',3326739937858049024,175714671,2016.0,100.25336234192109,0.050492965,9.868749479356833,0.04570262,1.3346273373430175,0.06106865,21.854542,4.0962496,-1.803247110004023,0.077948235,-3.6779831317689027,0.060287844,-0.057574872,0.23549625,0.2481226,0.16747388,-0.33438057,-0.008899191,0.016676228,0.39390802,0.13779163,0.10796674,218,0,218,0,0.2964407,254.38123,0.076419555,0.2818002,95,False,,1.338304,0.013401982,-0.05293849,-0.025548857,0.014935756,0.039275676,-0.00737646,25,15,0.11130054,29,8,0,0.5811669,97.238396,1,0,1.0128515,0.2855318,0.16078585,0.37845215,0.87690365,-55.502037,18.971275,-28.94195,-40.132767,False,198,4661.019943916616,93.26401,49.976624,16.516165,13,1329.7098294679126,104.60568,12.71164,17.52915,12,5274.486760401125,357.67267,14.746687,15.442445,1.4168994,0.0,13.0,0.0,12.0,0.0,2.0867052,1.0129852,1.07372,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.96438408802672,2.1940029724971226,100.37722921234183,-13.201935514814604,False,False,0,False,False,False,False,False,False,True,False,1.0964923e-13,5.476927e-13,0.9992449,,,,,,,,,,,,,,,,,,,,,,,0.03675396369936788,0.0217248811135543,749.2728284667124,0,True
95,1636148068921376768,b'Gaia DR3 3326928675901550208',3326928675901550208,941400286,2016.0,100.19474456431692,0.037014544,9.906929679526838,0.034138974,1.4484033680359272,0.04374449,33.110535,4.342359,-1.4831718259450621,0.046564642,-4.081211298474633,0.03788821,0.07425752,-0.15261313,0.0013164122,0.09663355,-0.43034163,0.09502918,-0.23147476,0.08427211,0.15993033,-0.05657415,244,0,242,2,3.8031442,555.8742,0.25790268,11.636162,95,False,,1.3428861,0.010265604,-0.050061714,-0.0559432,0.06389499,-0.09680712,-0.027492749,28,17,0.06474676,28,9,0,0.005683058,142.86728,45,0,1.1785737,0.29643652,0.18178032,0.44450524,0.8468343,-88.318375,-2.3448958,-22.042484,-39.400574,False,236,15662.33072463673,18.728052,836.3032,15.200226,27,6251.455950519027,53.926857,115.92472,15.848589,26,25528.164657538902,205.9824,123.933716,13.730347,2.029048,0.0,27.0,0.0,26.0,0.0,2.1182423,0.6483631,1.4698792,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.90400659329893,2.160057886642832,100.3152311527089,-13.168043438673106,False,False,0,True,False,False,False,False,False,True,False,9.1607034e-11,3.290891e-07,0.9998526,,,,,,,,,,,,,,,,,,,,,,,0.037109450544474155,0.0012982566314997989,690.4154064181901,0,False
100,1636148068921376768,b'Gaia DR3 3326928705964373888',3326928705964373888,1417250930,2016.0,100.21078701674088,0.020213986,9.91590434158987,0.01803292,1.422507608050979,0.022253754,63.922146,3.8054724,-1.5984790428234947,0.02565831,-3.453474209523919,0.020364432,0.19754574,-0.035047356,-0.11840782,-0.042053178,-0.37180832,-0.038585026,-0.2814988,0.055364758,0.15634118,0.08187924,229,0,229,0,2.0866022,269.45303,0.043864787,0.61609465,31,False,1.412191,,,,,,,,26,17,0.03585914,27,9,0,0.07963103,135.63733,0,0,1.0986493,0.27732247,0.22064896,0.41032565,0.8486767,-72.51193,-13.841845,-23.501165,-38.712093,False,220,28628.074339250514,306.88913,93.284744,14.545386,24,10797.652340488652,430.624,25.074432,15.2552185,24,26521.32298653878,738.01794,35.93588,13.688908,1.3035797,3.0,2.0,0.0,1.0,0.0,1.5663109,0.7098322,0.8564787,-102.92631,17.328249,2.0,10.0,2.0,9.0,4.1172056,,,782.5614,,4250.0,2.0,-1.5,111.0,,,,13.2849455,0.16222145,8.0,,b'VARIABLE',202.9032373174564,2.17821522810119,100.33075110353826,-13.157948790081575,False,False,0,False,False,False,True,False,True,True,False,1.0565753e-13,5.280296e-13,0.9996401,4833.49,4812.24,4855.3564,4.1259,4.123,4.1292,-0.2591,-0.2848,-0.2322,637.3312,629.2229,647.4054,1.0951,1.0722,1.121,0.8385,0.8202,0.8588,0.4494,0.4394,0.4605,b'MARCS',0.039389679542904434,0.011638947111230027,702.983937899728,0,True
101,1636148068921376768,b'Gaia DR3 3326741067438969088',3326741067438969088,852610820,2016.0,100.24663991422933,0.053571515,9.904013400773795,0.057974555,1.3474892998825694,0.07803489,17.26778,3.5523546,-1.3109945754154355,0.07294344,-3.3015930160621116,0.054558437,0.048674572,-0.116431385,-0.042932693,0.007929007,-0.6209368,-0.20540859,-0.22294554,0.38144317,0.1245687,-0.036782797,213,0,213,0,-0.8595912,252.07883,0.098341025,0.4350606,95,False,,1.2777865,0.015046366,-0.14775361,-0.07804523,0.05578018,-0.061262112,0.04419286,25,15,0.10556514,25,7,1,0.04618793,8.832872,0,0,0.95646524,0.4091102,0.16900466,0.5877966,0.837993,-84.483215,6.1737657,-23.26404,-39.817898,False,209,4187.756656790386,6.952997,602.29517,16.632414,24,1159.222458574208,82.57338,14.038694,17.678125,24,4928.045623997143,30.70079,160.51852,15.516209,1.4535868,0.0,2.0,0.0,0.0,0.0,2.1619167,1.0457115,1.1162052,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.92996044733275,2.204208890595395,100.3678122813491,-13.167246354042948,False,False,0,False,False,False,False,False,False,True,False,1.0625141e-13,7.980943e-13,0.9995907,,,,,,,,,,,,,,,,,,,,,,,0.0397777064216012,0.0018026646501923987,742.1209208022266,0,False
104,1636148068921376768,b'Gaia DR3 3326740861280539136',3326740861280539136,1084387171,2016.0,100.24892344636848,0.024854595,9.901715333522224,0.023002269,1.36898837650313,0.030380804,45.060966,3.6672044,-1.9044200237180258,0.031613626,-3.133938650497693,0.024690185,0.010263913,-0.075336345,0.024261096,0.08767473,-0.41313148,0.0096803075,-0.2134191,0.22439821,0.15242009,-0.026863297,223,0,223,0,0.4022357,229.01434,0.0,0.0,31,False,1.396545,,,,,,,,25,16,0.044042543,25,8,0,0.118374035,4.639361,0,0,1.0177869,0.31222412,0.16813105,0.45177087,0.8456559,-78.17721,0.07346866,-23.91972,-39.613213,False,202,17466.596375581637,60.68617,287.81842,15.081846,18,6544.267194917588,153.08011,42.750603,15.79889,20,17555.911040248564,281.24463,62.42221,14.136837,1.3797867,1.0,0.0,2.0,1.0,0.0,1.6620531,0.7170439,0.94500923,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.93303427027521,2.2051612559935068,100.37028795802479,-13.169374854470691,False,False,0,False,False,False,False,False,True,True,False,3.2909075e-11,1.1552567e-10,0.99996877,5540.134,5516.867,5579.342,4.2036,4.1961,4.2109,-1.5784,-1.5963,-1.5421,680.5193,670.8594,695.269,1.9923,1.9767,2.0201,1.5475,1.5344,1.5706,0.8556,0.8482,0.869,b'PHOENIX',0.039997181949284144,0.003772295752338918,730.4663919458147,0,False
109,1636148068921376768,b'Gaia DR3 3326740689481840896',3326740689481840896,249378365,2016.0,100.25793781752239,0.36959824,9.877592896195486,0.4017818,1.314567236049112,0.30761203,4.2734585,3.8209953,-1.4215182825274564,0.3140685,-3.5467297599625733,0.31759876,-0.85443383,0.30270225,-0.5807483,0.8607403,-0.53412175,0.53766865,-0.8681621,0.23793444,0.31386048,-0.6350538,133,0,132,1,0.058538336,192.99348,0.58594537,2.595774,95,False,,1.1398754,0.056143288,-0.13479957,0.13782571,-0.1391634,-0.051835306,-0.032551758,15,11,0.73568976,15,8,3,1.0031525,1.6823988,0,0,1.0010422,0.33369645,0.5614492,0.5321606,0.76620847,-92.46402,38.401165,-20.31174,-40.302113,False,122,1276.2326015336098,53.33947,23.926609,17.922543,8,343.86248178528564,51.070965,6.7330327,18.99758,9,1537.3863914619105,297.8824,5.1610518,16.780937,1.4740642,0.0,7.0,0.0,8.0,0.0,2.2166424,1.075037,1.1416054,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.95856937769304,2.2020506034341576,100.3811862033517,-13.192787627223467,False,False,0,False,False,False,False,False,False,True,False,6.1108486e-11,1.1136873e-09,0.999915,,,,,,,,,,,,,,,,,,,,,,,0.04032893210409172,0.045377771792671565,760.7066208385556,0,False
116,1636148068921376768,b'Gaia DR3 3326740865570980864',3326740865570980864,553078932,2016.0,100.25179953697004,0.027470335,9.900954364539656,0.02672566,1.4080575851261503,0.034983054,40.249702,3.6678777,-1.3457752595454775,0.039305132,-3.4120691444931084,0.031003112,-0.17955159,-0.15807782,-0.21154712,0.28016096,-0.37137532,0.105795294,-0.3084323,0.39428598,-0.14841694,-0.37475055,212,0,210,2,0.15797317,211.03539,0.024713261,0.11097699,31,False,1.3992481,,,,,,,,24,16,0.060201902,25,7,0,0.014555872,21.273182,0,0,1.0061821,0.340559,0.20205046,0.5099972,0.8294078,-83.28726,19.76309,-22.545193,-39.976067,False,188,16548.870652408026,55.602894,297.62607,15.140446,16,6346.655597259329,163.83437,38.738243,15.83218,17,16310.691877203599,140.59482,116.01204,14.216715,1.3691175,0.0,0.0,0.0,0.0,0.0,1.6154652,0.6917343,0.92373085,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.93500615594488,2.207334691288159,100.37324685317547,-13.169927842908839,False,False,0,False,False,False,False,False,True,True,False,1.02471213e-13,1.7476415e-10,0.9999556,6011.3716,6002.7544,6031.8076,4.2576,4.2438,4.2725,-1.4848,-1.4964,-1.4606,670.6732,655.2517,685.8937,2.3301,2.3238,2.342,1.8348,1.8298,1.8449,1.021,1.0181,1.0267,b'A',0.04182028335500696,0.003647987596092409,710.1982266658563,0,False
118,1636148068921376768,b'Gaia DR3 3326739937858048384',3326739937858048384,1447274476,2016.0,100.26019598682869,0.05972048,9.873580473731746,0.059385397,1.450373727054231,0.06817147,21.275377,4.249976,-1.771147454386985,0.07884172,-3.863332157599835,0.06486921,-0.4004338,0.071281634,-0.19422309,0.3320281,-0.33833727,0.21668856,-0.37823817,0.2892942,-0.08494016,-0.38775828,209,0,209,0,-0.3113057,206.45003,0.0,0.0,31,False,1.3322653,,,,,,,,24,15,0.12334837,24,7,1,0.020197306,150.09561,0,0,0.9830026,0.26100922,0.3525422,0.39797297,0.8399809,-80.29156,35.764675,-23.844097,-40.953506,False,202,3845.162485053423,7.0341854,546.63934,16.72508,18,1046.792640700091,28.044516,37.326107,17.78889,17,4378.54997339826,28.25934,154.9417,15.644569,1.4109528,0.0,0.0,0.0,0.0,0.0,2.1443214,1.0638103,1.0805111,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.96315829073748,2.2021983611343683,100.38376506010404,-13.19662753255108,False,False,0,False,False,False,False,False,False,True,False,1.7343489e-13,1.7248082e-12,0.99296397,3664.5317,3657.8809,3672.7388,4.0744,4.0519,4.0995,-0.7842,-0.7961,-0.7555,598.6399,584.1255,612.8232,0.6976,0.6763,0.7201,0.4774,0.4626,0.4928,0.2777,0.2695,0.2865,b'MARCS',0.04268615760186293,0.0019862020876135564,689.4774645642825,0,False
122,1636148068921376768,b'Gaia DR3 3326739933562218496',3326739933562218496,223975376,2016.0,100.25918870760438,0.011394516,9.864403252271499,0.010337865,1.4032387357502263,0.013631992,102.93718,3.830755,-1.307176714846624,0.014942656,-3.6008295380321647,0.011776561,-0.11112185,0.22093222,0.15330996,0.045299035,-0.40065703,-0.050234817,-0.064693294,0.24360858,0.028349359,-0.082742944,236,223,235,1,-0.3166342,331.04327,0.04629242,2.3941972,31,False,1.4972063,,,,,,,,27,15,0.02104229,29,8,0,0.020882707,166.60649,2,0,0.98383147,,,,,,,,,False,222,159100.2210658777,200.62088,793.0392,12.68319,24,75947.41674942915,369.84924,205.34695,13.1372595,24,119916.32493152838,343.20688,349.39954,12.0507,1.2310715,0.0,1.0,0.0,0.0,0.0,1.0865593,0.45406914,0.63249016,23.239779,7.483172,1.0,12.0,3.0,10.0,16.019516,10.361243,0.0,910.5792,75.5429,4750.0,3.0,-1.0,111.0,,,,11.802992,0.03468156,9.0,,b'VARIABLE',202.970876195105,2.197126093141942,100.38343441754402,-13.205852638325087,False,False,0,False,False,False,True,False,True,True,False,1.0257317e-13,5.123478e-13,0.99994546,5350.0024,5294.4336,5506.108,3.6593,3.6009,3.7639,-0.4761,-0.5669,-0.3166,689.1266,653.1306,713.4884,0.4462,0.4055,0.5513,0.3627,0.3292,0.4496,0.1959,0.1778,0.2424,b'MARCS',0.04342314456250781,0.0013690826706708157,712.637111934742,0,False
123,1636148068921376768,b'Gaia DR3 3326905208200246016',3326905208200246016,1041238232,2016.0,100.17757921757968,0.030218823,9.896572277563644,0.027288828,1.4355016434669239,0.034314204,41.834034,3.8619208,-1.8730687088198406,0.038776297,-3.3772839382427304,0.030947069,0.071931235,-0.15386516,-0.020232571,0.1689552,-0.35079512,0.14640489,-0.2667881,0.16481309,0.13739438,-0.020279696,227,0,225,2,-2.1137729,182.73186,0.0,0.0,31,False,1.3899485,,,,,,,,26,17,0.053976994,26,8,0,0.025613913,99.88311,0,0,0.89947873,0.265234,0.17933749,0.4011637,0.8409252,-86.84663,-3.632096,-21.80486,-39.325073,False,223,11537.943807736114,8.336896,1383.9615,15.532045,23,3971.665429974035,26.4553,150.12741,16.34111,24,11008.209202818414,21.797321,505.0258,14.643604,1.2983141,0.0,2.0,0.0,1.0,0.0,1.697506,0.80906487,0.8884411,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.90550025439654,2.1402845648485282,100.29867836354155,-13.179595447697299,False,False,0,False,False,False,True,False,False,True,False,1.3750302e-13,7.4217607e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,,0.043497072039032095,0.000784513273828747,696.6205887336147,0,False
127,1636148068921376768,b'Gaia DR3 3326717393574755328',3326717393574755328,1515982071,2016.0,100.17428305166737,0.054167468,9.862857270542184,0.04867037,1.478977396324301,0.061141506,24.189417,4.204862,-1.622807804824473,0.070277564,-3.8790928634036415,0.057102896,-0.0004111633,-0.20321254,-0.14330919,0.20139696,-0.3480382,0.16274953,-0.3288917,0.14034322,0.06311829,-0.115201764,213,0,211,2,2.3610966,491.25037,0.35343903,12.965331,95,False,,1.2815231,0.014902919,-0.10825833,0.030558437,0.13469604,-0.019765943,-0.15731406,25,17,0.09987049,25,9,0,0.09372009,7.2546535,0,0,1.1171563,0.25909933,0.19047628,0.41521022,0.83089286,-96.798325,0.42514494,-20.474089,-39.543736,False,212,9345.949768687535,49.474842,188.90308,15.760808,14,2609.9499303488024,197.45818,13.217735,16.79696,15,12452.206183442397,414.4354,30.046194,14.50978,1.6116239,1.0,10.0,0.0,9.0,0.0,2.287181,1.0361528,1.2510281,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.93403079048565,2.121998485205763,100.29785132704205,-13.213456903825838,False,False,0,False,False,False,False,False,False,True,False,1.04931505e-13,2.166388e-11,0.999712,,,,,,,,,,,,,,,,,,,,,,,0.04440183161232758,0.005747583505576497,676.1428555198327,0,False
129,1636148068921376768,b'Gaia DR3 3326741101794228352',3326741101794228352,190951869,2016.0,100.23949263668598,0.12871873,9.915906259757907,0.12196554,1.3101981379401357,0.1586295,8.259486,4.0388026,-1.748121163462664,0.16169156,-3.6408790629595136,0.12502038,0.20447327,-0.26078668,-0.12527812,0.002926579,-0.5161298,-0.06460644,-0.24020743,0.19277166,0.1008167,0.048641864,213,0,213,0,0.8536259,275.76846,0.38669327,1.3663847,95,False,,1.2089796,0.033453014,-0.13430162,-0.14396288,0.14911853,-0.058136187,-0.051148158,25,16,0.22718723,25,8,0,0.0047711167,109.77033,0,0,1.0406132,0.34837523,0.19675456,0.5083667,0.8362809,-83.4387,-6.6163397,-23.351568,-39.849415,False,209,1161.8234445233634,2.4642231,471.47653,18.024517,20,212.1458709138608,28.372143,7.477259,19.521955,22,1610.828894470535,20.318478,79.279015,16.730272,1.5690635,0.0,1.0,0.0,0.0,0.0,2.7916832,1.4974384,1.2942448,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.91615482167222,2.2033739145860616,100.35971357817083,-13.155896367060427,False,False,0,False,False,False,False,False,True,True,False,1.3900766e-12,5.8041495e-13,0.99976176,3215.7886,3205.46,3232.6587,4.7989,4.6713,4.8118,0.4832,0.234,0.5723,340.3053,323.386,396.2636,0.1552,0.0354,0.4971,0.0953,0.0217,0.3057,0.0714,0.0164,0.2218,b'MARCS',0.044775447531259886,0.002302842519420689,763.2433378146741,0,True
131,1636148068921376768,b'Gaia DR3 3326717294790475008',3326717294790475008,596629837,2016.0,100.18062055249513,0.021356987,9.849839904652947,0.021501897,1.4122843468469788,0.02644193,53.41079,3.945417,-1.573650610311748,0.027885916,-3.6180019263965137,0.024912788,-0.1694774,-0.052834876,-0.14141099,0.21293634,-0.4662368,0.12441759,-0.303366,0.17051953,0.11677291,-0.28411314,202,0,201,1,1.7459445,230.78723,0.0492024,0.7255843,31,False,1.4092586,,,,,,,,23,17,0.04247797,24,8,0,0.009352805,170.4797,0,0,1.0877177,0.34174132,0.22983369,0.48940796,0.8594496,-93.01344,26.272665,-22.86526,-40.417885,False,200,28450.170144012864,69.49971,409.35666,14.552155,20,10511.09823796437,147.38351,71.31801,15.284422,21,25922.256007640557,158.85558,163.18127,13.713714,1.2806023,0.0,1.0,0.0,1.0,0.0,1.5707083,0.7322674,0.8384409,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.9484728296309,2.1216082852413853,100.30521394656283,-13.225989486100483,False,False,0,False,False,False,True,False,False,True,False,1.11928784e-13,3.7613645e-12,0.9990192,,,,,,,,,,,,,,,,,,,,,,,0.04497163090564195,0.0026522988720432132,708.0727066277893,0,True
132,1636148068921376768,b'Gaia DR3 3326905173840508416',3326905173840508416,1588213881,2016.0,100.17140544856932,0.022371048,9.882346948497869,0.020384125,1.3854267493004684,0.025726745,53.851612,4.0175633,-1.4069546725888977,0.028683346,-3.763149411884486,0.025193179,0.0063835545,-0.18423685,-0.15582179,0.11428137,-0.34399587,0.10101101,-0.30691132,0.15238711,0.16338594,-0.15354967,221,0,219,2,0.23486409,218.74838,0.0,0.0,31,False,1.3863465,,,,,,,,26,17,0.04140792,26,8,0,0.15163037,5.937025,0,0,1.0098109,0.274769,0.16057928,0.40331447,0.8706023,-98.49977,6.0514274,-21.908983,-40.164635,False,216,21281.276463183214,164.85434,129.0914,14.8673725,25,7622.585930938279,273.27774,27.893183,15.633286,25,20525.129807997473,362.08102,56.686565,13.96718,1.3226516,0.0,2.0,0.0,2.0,0.0,1.6661062,0.76591396,0.90019226,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.9153847898554,2.128377315702681,100.29350233260426,-13.194222617597639,False,False,0,False,False,False,False,False,True,True,False,1.2655e-10,7.36516e-13,0.99990743,5823.8496,5790.1025,5861.557,4.1561,4.144,4.1663,-4.0463,-4.1264,-3.8896,669.4379,657.3944,685.5146,2.2222,2.1964,2.2468,1.7428,1.7215,1.7632,0.9768,0.9648,0.9882,b'MARCS',0.04524269501143362,0.008410600578552157,721.7992582465449,0,True
139,1636148068921376768,b'Gaia DR3 3326740796851503872',3326740796851503872,202903449,2016.0,100.26210458466758,0.04494002,9.893347232097998,0.04329782,1.3969955661195939,0.056416553,24.762157,3.6955302,-1.3150598613750053,0.058646638,-3.4536299782010746,0.045631945,-0.10046909,0.044229127,0.06950343,0.11466924,-0.4670482,0.0069373874,-0.13719943,0.23235351,-0.022835165,-0.14232695,242,0,241,1,-0.12902905,242.72733,0.0,0.0,31,False,1.3270739,,,,,,,,27,16,0.082880326,27,7,0,0.07721741,6.013379,0,0,0.99265754,0.34386766,0.18724565,0.4865715,0.8414599,-69.26601,15.324472,-25.183807,-39.865955,False,237,4999.33521242373,19.937153,250.75471,16.440086,27,1331.5679373596847,42.484993,31.342077,17.527634,26,5701.065258058605,61.785458,92.27196,15.358006,1.4067137,0.0,2.0,0.0,2.0,0.0,2.1696281,1.0875473,1.0820808,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.94641702874551,2.2128944425017374,100.38421360568387,-13.176776350298839,False,False,0,False,False,False,False,False,False,True,False,1.0266498e-11,2.1576332e-08,1.0000273e-06,,,,,,,,,,,,,,,,,,,,,,,0.04734247245702136,0.004329873537596783,715.8218853748259,0,False
142,1636148068921376768,b'Gaia DR3 3326928809043590656',3326928809043590656,1700940346,2016.0,100.2102784335171,0.2334698,9.925212036681188,0.20529711,1.3886630256009158,0.2583518,5.3750854,3.9985154,-1.4390980360211052,0.33221474,-3.7305659800707525,0.24855405,0.008486456,-0.23897077,-0.060746375,0.15950063,-0.23546255,0.2327191,-0.3453646,0.18656223,0.1477207,-0.157385,211,0,209,2,2.1028402,278.64975,0.80060446,1.8804862,95,False,,1.2299246,0.06326358,-0.03931113,-0.18987364,0.025347529,-0.19221792,0.088934846,24,16,0.4716354,24,7,0,0.044573233,2.304372,0,0,1.1044592,0.24673048,0.18904677,0.40903497,0.82600564,-96.02535,8.0796585,-19.188423,-39.110443,False,192,525.0121391175347,2.4746811,212.15346,18.886944,14,75.99775778240817,13.914679,5.461697,20.63654,19,713.2111864520429,14.074149,50.675262,17.614851,1.5032203,0.0,0.0,0.0,0.0,0.0,3.0216885,1.7495956,1.2720928,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.89472153536263,2.18201924781781,100.32954582975853,-13.148701806448058,False,False,0,False,False,False,True,False,False,False,False,8.914449e-13,5.114353e-13,0.99997723,3206.7415,3202.1536,3212.5244,4.8091,4.8013,4.8211,0.544,0.4452,0.585,454.3553,437.4945,465.2729,0.4564,0.3835,0.5808,0.2772,0.233,0.3527,0.2095,0.177,0.2626,b'MARCS',0.048671330681481294,0.005117692715582804,720.1171065725397,0,True
144,1636148068921376768,b'Gaia DR3 3326740899930718336',3326740899930718336,17460755,2016.0,100.26194840195113,0.052149415,9.897964476102523,0.050587125,1.4327624119029734,0.06566208,21.820242,4.438337,-2.526241921851284,0.06907891,-3.649237472487678,0.054224715,-0.09978861,0.050001193,0.06830247,0.08331989,-0.47986186,-0.019337215,-0.1145227,0.22073773,-0.013496077,-0.14880162,238,0,237,1,0.13347653,244.84067,0.0,0.0,31,False,1.287554,,,,,,,,27,16,0.09771012,27,7,0,0.018577365,174.49113,0,0,1.0047635,0.34296036,0.18732429,0.48761022,0.8409645,-70.06173,15.45686,-25.031397,-39.86233,False,230,3924.1807409094454,4.536413,865.0404,16.702995,25,797.0363043615511,19.03496,41.872234,18.084846,23,4991.9758506013695,26.696648,186.98886,15.502214,1.4752154,0.0,4.0,0.0,3.0,0.0,2.582632,1.3818512,1.2007809,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.94223553869884,2.2148651905559826,100.38371088185733,-13.172182548821818,False,False,0,False,False,False,True,False,False,True,False,1.2777674e-13,1.1688724e-12,0.9976672,3471.1545,3467.5586,3476.0876,4.0068,4.0028,4.0127,-0.3981,-0.4186,-0.3786,500.7921,494.1452,507.1652,0.9215,0.9023,0.9369,0.5982,0.5855,0.6082,0.3856,0.378,0.3916,b'MARCS',0.04898944376087184,0.0012551277352355933,697.9524251140948,0,False
